username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
BarackObama,2017-05-23 12:56,222879,1040314,"Our hearts go out to those killed and wounded in Manchester. Americans will always stand shoulder to shoulder with the people of the UK.",,,,"867061620027076608",https://twitter.com/BarackObama/status/867061620027076608
BarackObama,2017-05-22 17:16,10055,84361,"Excited to hear from Sierra, Imani, Filiz, and Benedikt who are making a difference at home and abroad. See you in Berlin! https:// twitter.com/obamafoundatio n/status/866758362658111488 …",,,,"866764702600359937",https://twitter.com/BarackObama/status/866764702600359937
BarackObama,2017-05-14 10:01,112618,737089,"Happy Mother's Day to my love and partner on this journey @MichelleObama , and to all the wonderful, hardworking mothers out there.",,@MichelleObama,,"863756100948156416",https://twitter.com/BarackObama/status/863756100948156416
BarackObama,2017-05-03 15:42,24166,123074,"We're rolling up our sleeves again, back where it all started. Join us at http:// Obama.org . https:// twitter.com/obamafoundatio n/status/859830987198537731 …",,,,"859855649689174019",https://twitter.com/BarackObama/status/859855649689174019
BarackObama,2017-05-02 13:19,130389,506957,"Well said, Jimmy. That's exactly why we fought so hard for the ACA, and why we need to protect it for kids like Billy. And congratulations! https:// twitter.com/jimmykimmel/st atus/859253161873125376 …",,,,"859457313232605184",https://twitter.com/BarackObama/status/859457313232605184
BarackObama,2017-03-23 09:00,144405,819138,"My heart goes out to the victims and their families in London. No act of terror can shake the strength and resilience of our British ally.",,,,"844896595179180034",https://twitter.com/BarackObama/status/844896595179180034
BarackObama,2017-03-19 11:51,67675,405666,"Chuck Berry rolled over everyone who came before him – and turned up everyone who came after. We'll miss you, Chuck. Be good.",,,,"843490091519623169",https://twitter.com/BarackObama/status/843490091519623169
BarackObama,2017-03-08 16:14,52132,275684,"On International Women’s Day, @MichelleObama and I are inspired by all of you who embrace your power to drive change. https:// twitter.com/obamafoundatio n/status/839584161442775040 …",,@MichelleObama,,"839585255703080968",https://twitter.com/BarackObama/status/839585255703080968
BarackObama,2017-03-02 10:22,18724,106440,"Humbled to be recognized by a family with a legacy of service. Who's your #ProfileInCourage ? Tell me about them: https://www. obama.org/your-voice/ https:// twitter.com/JFKLibrary/sta tus/837318374233354248 …",,,#ProfileInCourage,"837322131834875904",https://twitter.com/BarackObama/status/837322131834875904
BarackObama,2017-02-17 14:37,27068,118841,"We asked. You answered. https:// medium.com/@ObamaFoundati on/we-asked-and-you-answered-26de78979a64 …",,@ObamaFoundati,,"832675462325243906",https://twitter.com/BarackObama/status/832675462325243906
BarackObama,2017-02-14 10:34,260374,1111899,"Happy Valentine’s Day, @michelleobama ! Almost 28 years with you, but it always feels new. pic.twitter.com/O0UhJWoqGN",,@michelleobama,,"831527113211645959",https://twitter.com/BarackObama/status/831527113211645959
BarackObama,2017-01-22 13:07,35828,239949,"I read letters like these every single day. It was one of the best parts of the job – hearing from you. https:// nyti.ms/2jAhB2P",,,,"823230505546117120",https://twitter.com/BarackObama/status/823230505546117120
BarackObama,2017-01-20 16:05,53738,238916,"In the meantime, I want to hear what you're thinking about the road ahead. So share your ideas with me here: http:// Obama.org",,,,"822550536469803009",https://twitter.com/BarackObama/status/822550536469803009
BarackObama,2017-01-20 16:04,433340,1862662,"Hi everybody! Back to the original handle. Is this thing still on? Michelle and I are off on a quick vacation, then we’ll get back to work.",,,,"822550300942856193",https://twitter.com/BarackObama/status/822550300942856193
BarackObama,2017-01-10 18:44,13881,76188,"Tonight, President Obama reflects on eight years of progress. Watch the #FarewellAddress at 9 pm ET: http:// ofa.bo/2iYYkWQ #ObamaFarewell",,,#FarewellAddress #ObamaFarewell,"818966711995088896",https://twitter.com/BarackObama/status/818966711995088896
BarackObama,2016-11-05 11:38,4621,29175,"In the weekly address, President Obama discusses what #Obamacare has done to improve health care. http:// ofa.bo/2ebbyAo",,,#Obamacare,"794926969829920768",https://twitter.com/BarackObama/status/794926969829920768
BarackObama,2016-11-04 18:16,9510,46348,"Let's keep working to keep our economy on a better, stronger course. pic.twitter.com/bV2BVjyj7a",,,,"794664579834015745",https://twitter.com/BarackObama/status/794664579834015745
BarackObama,2016-11-04 14:25,6182,25348,"The landmark #ParisAgreement enters into force today—we must keep up the momentum to #ActOnClimate . http:// ofa.bo/2fn8oHC",,,#ParisAgreement #ActOnClimate,"794606453197774849",https://twitter.com/BarackObama/status/794606453197774849
BarackObama,2016-11-04 12:12,3992,17597,"The economy added 161,000 jobs in October, and wages are up 2.8 percent over the past year. http:// ofa.bo/2e8XF5N #JobsReport",,,#JobsReport,"794572967258640384",https://twitter.com/BarackObama/status/794572967258640384
BarackObama,2016-11-03 17:02,1580,9022,"There are a lot of plans out there. Check your options and lock in the one that's best for you: http:// ofa.bo/2eZtYDp #GetCovered",,,#GetCovered,"794283659079520256",https://twitter.com/BarackObama/status/794283659079520256
BarackObama,2016-11-03 15:08,1946,11324,"The positive impact of #Obamacare is undeniable, but there's one big factor holding many states back: http:// ofa.bo/2feEipF",,,#Obamacare,"794255026570993664",https://twitter.com/BarackObama/status/794255026570993664
BarackObama,2016-11-02 14:22,2236,11705,"Tens of millions of Americans have benefited from #Obamacare . Make sure you're one of them. #GetCovered pic.twitter.com/e1KoXcPtpU",,,#Obamacare #GetCovered,"793881038862757888",https://twitter.com/BarackObama/status/793881038862757888
BarackObama,2016-11-02 11:13,3273,14638,"Thanks to #Obamacare , quality health care is available to everyone. The marketplace is now open—make sure you and your family #GetCovered . pic.twitter.com/0DDAhckcDW",,,#Obamacare #GetCovered,"793833434850349056",https://twitter.com/BarackObama/status/793833434850349056
BarackObama,2016-11-01 16:17,996,6187,"Community organizing never goes out of style. Shop now: http:// ofa.bo/2feFszZ pic.twitter.com/E56ofoU36i",,,,"793547555204280320",https://twitter.com/BarackObama/status/793547555204280320
BarackObama,2016-11-01 13:55,2337,10387,"With #Obamacare , people can focus on treatment for pre-existing conditions without the fear of coverage being capped or denied. #GetCovered pic.twitter.com/QqCs6K3y2v",,,#Obamacare #GetCovered,"793511799643451392",https://twitter.com/BarackObama/status/793511799643451392
BarackObama,2016-11-01 11:54,1110,5514,"The Obamacare marketplace is now open. If you're uninsured, now is the time to shop for a plan and #GetCovered . http:// ofa.bo/2f9F877 pic.twitter.com/uiA1EGZylU",,,#GetCovered,"793481260370792449",https://twitter.com/BarackObama/status/793481260370792449
BarackObama,2016-10-31 18:09,6910,33315,"Lions and Tiggers and bears! Oh my! #HappyHalloween pic.twitter.com/iU4fjBhi0Y",,,#HappyHalloween,"793213251077103617",https://twitter.com/BarackObama/status/793213251077103617
BarackObama,2016-10-31 16:12,1034,5239,"Usted y su familia merecen la tranquilidad de saber que están cubiertos. El mercado de seguros abre mañana. pic.twitter.com/9iRCkLRGZD",,,,"793183793993519104",https://twitter.com/BarackObama/status/793183793993519104
BarackObama,2016-10-31 14:08,1002,4985,"Speak up in support of quality, affordable health care for all. http:// ofa.bo/2f5XyoV",,,,"793152790881112064",https://twitter.com/BarackObama/status/793152790881112064
BarackObama,2016-10-31 13:00,1799,7455,"There's nothing to be scared of when searching for health insurance. Three in four people can #GetCovered for less than $75 a month. pic.twitter.com/YixI8RXOdq",,,#GetCovered,"793135531471233024",https://twitter.com/BarackObama/status/793135531471233024
BarackObama,2016-10-31 11:33,1051,4766,"Open enrollment begins tomorrow—make sure you and your loved ones #GetCovered . pic.twitter.com/2aak7Bt0s3",,,#GetCovered,"793113673527009280",https://twitter.com/BarackObama/status/793113673527009280
BarackObama,2016-10-28 12:50,1400,5468,"Senate leaders' obstruction of our Supreme Court nomination process is unacceptable. Say so: http:// ofa.bo/2dP8GJo #DoYourJob",,,#DoYourJob,"792045944384749569",https://twitter.com/BarackObama/status/792045944384749569
BarackObama,2016-10-28 11:07,3757,13037,"Senate leaders should put the common good above politics—the integrity of our nation's highest court depends on it. #DoYourJob pic.twitter.com/Ie5vbg4f5D",,,#DoYourJob,"792020035430735872",https://twitter.com/BarackObama/status/792020035430735872
BarackObama,2016-10-27 18:17,1290,6114,"Don't ghost on your health and well-being—your chance to #GetCovered is coming up. Open enrollment starts November 1. pic.twitter.com/J86AESUreZ",,,#GetCovered,"791765789795684353",https://twitter.com/BarackObama/status/791765789795684353
BarackObama,2016-10-27 17:31,4408,10517,"Climate change is happening now. Denial is dangerous. http:// ofa.bo/2efZv0y",,,,"791754307347492864",https://twitter.com/BarackObama/status/791754307347492864
BarackObama,2016-10-27 16:24,2055,8438,"If you're willing to work hard and play by the rules, you should be able to get ahead. pic.twitter.com/394hdJttgO",,,,"791737295254675457",https://twitter.com/BarackObama/status/791737295254675457
BarackObama,2016-10-27 14:55,1868,7590,"President Obama lays out just a few of the ways in which #Obamacare has helped millions of Americans. http://www. snappytv.com/tc/3055958",,,#Obamacare,"791714897348268032",https://twitter.com/BarackObama/status/791714897348268032
BarackObama,2016-10-27 13:04,1621,4877,"New report: Renewable energy installations are beating fossil fuel installations for the first time. http:// ofa.bo/2eUzF3x #ActOnClimate",,,#ActOnClimate,"791687049417928704",https://twitter.com/BarackObama/status/791687049417928704
BarackObama,2016-10-27 11:27,1098,4920,"Obamacare has helped millions of Americans gain the peace of mind that comes with coverage. Show your support: http:// ofa.bo/2dLT09T",,,,"791662543584362496",https://twitter.com/BarackObama/status/791662543584362496
BarackObama,2016-10-26 15:32,2169,7020,"This is what happens when we focus on building an economy that works for everyone, not just those at the top. http:// ofa.bo/2f890nF",,,,"791361893986291712",https://twitter.com/BarackObama/status/791361893986291712
BarackObama,2016-10-26 13:33,1523,7287,"No one's too wrapped up in pre-existing conditions to #GetCovered . Thanks to Obamacare, you can find a plan that meets your needs. pic.twitter.com/ZLKWSvHNk8",,,#GetCovered,"791331973314727936",https://twitter.com/BarackObama/status/791331973314727936
BarackObama,2016-10-26 12:26,812,3748,"Help protect the progress we've made in helping millions of Americans get covered. Add your name now: http:// ofa.bo/2dIKiZL",,,,"791315070588379136",https://twitter.com/BarackObama/status/791315070588379136
BarackObama,2016-10-26 11:01,1035,3961,"DYK: Most people can find a plan for less than $75 per month. Open enrollment starts on November 1. #GetCovered pic.twitter.com/9RGG5Pr4mb",,,#GetCovered,"791293617163804673",https://twitter.com/BarackObama/status/791293617163804673
BarackObama,2016-10-25 15:55,2298,9522,"Women, the sick, survivors—they all deserve fair treatment in our health care system. #Obamacare pic.twitter.com/G948HN7pzV",,,#Obamacare,"791005180145786880",https://twitter.com/BarackObama/status/791005180145786880
BarackObama,2016-10-25 14:01,874,3308,"Don't get tripped up by misinformation. Join the @OFA Truth Team today: http:// ofa.bo/2e7FVDZ pic.twitter.com/vwwDgFHq6A",,@OFA,,"790976567249731584",https://twitter.com/BarackObama/status/790976567249731584
BarackObama,2016-10-25 11:25,1005,4961,"Be proud of the progress we've made together—wear the mark of this movement. http:// ofa.bo/2eFUY9Z pic.twitter.com/1Z4yJmYh4E",,,,"790937285789306880",https://twitter.com/BarackObama/status/790937285789306880
BarackObama,2016-10-24 17:32,1816,6957,"Strong policies that help working families get ahead are good for our economy. pic.twitter.com/QRRhibjZCl",,,,"790667378023501825",https://twitter.com/BarackObama/status/790667378023501825
BarackObama,2016-10-24 16:11,1407,4603,"The four-week average of jobless claims fell to the lowest level since 1973—a sign of a healthy labor market. http:// ofa.bo/2eoEgwE",,,,"790646938437685248",https://twitter.com/BarackObama/status/790646938437685248
BarackObama,2016-10-24 14:52,778,3394,"Since 2010, America's uninsured rate has been cut in half. Help build on that progress—join Team #Obamacare today: http:// ofa.bo/2e4wfdd",,,#Obamacare,"790626992433397760",https://twitter.com/BarackObama/status/790626992433397760
BarackObama,2016-10-24 11:21,2785,11304,"Health care is a right, not a privilege—and #Obamacare works to protect that right for millions of Americans. pic.twitter.com/B7fO8rhggW",,,#Obamacare,"790573868335308801",https://twitter.com/BarackObama/status/790573868335308801
BarackObama,2016-10-21 16:47,918,3318,"Don't get tripped up by misinformation. Join the @OFA Truth Team today: http:// ofa.bo/2ePMlfI pic.twitter.com/Nxgp87o4iq",,@OFA,,"789568706837901315",https://twitter.com/BarackObama/status/789568706837901315
BarackObama,2016-10-21 12:40,2550,11951,"Being able to stay on a parent's plan enables millions of young adults to make choices about their future with the security of health care. pic.twitter.com/s87tsEpUv1",,,,"789506728316502016",https://twitter.com/BarackObama/status/789506728316502016
BarackObama,2016-10-21 10:55,1695,7627,""Because of Obamacare, another 20 million Americans now know the financial security of health insurance." http://www. snappytv.com/tc/3055928",,,,"789480358345453568",https://twitter.com/BarackObama/status/789480358345453568
BarackObama,2016-10-20 16:42,1032,4562,"Stand up for the law that's helped 20 million more Americans gain health coverage. Join Team @Obamacare today: http:// ofa.bo/2enxsPd",,@Obamacare,,"789205082210390018",https://twitter.com/BarackObama/status/789205082210390018
